true,prediction
0.7827607,0.6406011031435925
0.5674102,0.6255381368829651
0.5684309,0.5085797947244011
0.6431145,0.5602328795214331
0.38169953,0.6335925574198387
0.65094006,0.7803558169619583
1.0,0.9484146944576595
1.0000001,0.6318067451906653
0.31568446999999994,0.6365869853701402
0.49521774,0.6996403795792591
0.36147973,0.5148740859116686
0.16145073,0.6349796658618142
0.1958547,0.7619795859506976
0.56310385,0.703417998426531
0.32098565,0.49285830939346786
1.0,0.8482355381770494
1.0,0.7570627936745706
0.88897514,0.7101166944724979
0.46979445,0.5855513365500566
1.0,0.8137609838282575
0.75710523,0.5556213842790974
1.0000001,0.6819103208573685
0.80639493,0.5963190258567795
0.6401668,0.6576923363381004
1.0,0.7876772832522018
0.44168708,0.4604487405550186
-0.01714077599999997,0.5526237452253512
0.46037945,0.6322925045857931
1.0000002,0.8966697942323036
1.0,0.846638658719715
0.9999999,0.8505840487566808
0.119409345,0.5606396266113145
1.0000002,0.8497160636253396
0.06856664999999995,0.5607702197783508
1.0000001,0.5937984279342865
1.0000001,0.7088584409877409
1.0,0.6606390829915981
0.28389300000000006,0.6110214413638749
0.9740457,0.7992428490314782
1.0,0.7143877751637916
1.0000001,0.8728891936792452
0.27861512,0.558210995657866
0.5606011,0.7578888961680317
0.5482527,0.7088082704894183
0.50486654,0.5829883554379774
1.0000001,0.5931567683393191
0.6285246,0.46638310858094373
0.63371766,0.5858549863210178
0.66445184,0.7752374383163291
0.9446235,0.7817833729975439
0.85839844,0.7271679489350774
0.041270240000000014,0.7271697969351191
0.056438836999999964,0.6515350299276752
0.9999999,0.732790830867544
0.7577082,0.633020697870669
1.0,0.6648245306241938
0.066759974,0.551333113414028
0.8125164,0.6892592353502397
0.4764126,0.5902447736302202
1.0,0.9088682988613543
1.0,0.786368457039267
0.40389913,0.647403240990126
1.0000001,0.6800288588370531
1.0000001,0.6621600132335311
0.11094291499999998,0.44924951290914716
0.6924802,0.6839050976004809
0.5616651,0.638614655029791
0.38353163,0.5989838355547612
0.35894033,0.606911168431123
0.8936544,0.780365895193105
0.68832934,0.7731241429564715
1.0,0.6444827822438548
0.8555778,0.506767847943209
0.65917414,0.8029834963549762
0.9234659,0.42036309006891315
1.0,0.6970821958446628
0.08643957999999996,0.6211754510793319
0.93551385,0.7742050201347748
0.30559367,0.7723238057531832
0.15705031000000003,0.5690723762434456
1.0000001,0.9268723424480982
0.20514553999999996,0.5990532111652402
1.0000001,0.7969263915219038
1.0000002,0.7690356326103315
1.0,0.6409581396320171
1.0000002,0.7282712581008417
0.2206802,0.5910715503946131
0.19921103,0.7866689935533457
0.63612837,0.8450311272793958
0.448046,0.556207147773304
1.0000001,0.8901573699375315
0.80049825,0.5213993686182419
1.0000001,0.6633874890043191
1.0,0.8275413207478838
0.6704639,0.8037709655972182
0.5115028,0.7029796576409191
0.284994,0.8356367737106981
0.99999994,0.7876698136725747
0.83366317,0.682028360240651
0.4409646,0.7469749487249975
0.5852789,0.7880466896698862
0.6060554,0.6195943879435468
0.2774003,0.5045185207190598
0.12523445,0.43053827531343414
0.359832,0.5768709078857696
0.15393590000000001,0.5653970265407356
0.83241177,0.4624915583929923
0.5259102,0.7077799120566003
0.15009925999999996,0.3892886144753818
1.0,0.8609074147368193
1.0,0.7772794680150344
0.75687796,0.8004553181077328
1.0,0.5750317054201255
1.0,0.8241995516777374
0.6043091,0.6960411280379489
1.0000001,0.7842678609895279
0.83896947,0.8262430159810713
0.36336243,0.5943747110485338
1.0,0.7650370667530777
0.75572467,0.7296450496430751
0.16864900000000005,0.8074347861446339
0.0037148287999999585,0.4614936559528544
-0.03668846199999998,0.5288546944961644
0.5730805,0.7258212628583758
0.06852979000000003,0.5362150387271666
0.4921112999999999,0.7076511503501081
1.0,0.7789432463986419
0.8649456,0.6932675094440621
0.9999999,0.8386483727437002
1.0000001,0.8300321883906614
0.08085125999999998,0.5150072221548673
1.0,0.6317931030815231
0.8329708,0.6227166474416358
0.7430085,0.7428706301926968
0.3051395,0.5888156716094439
1.0000001,0.5781522103200629
0.30543524,0.5873674292346943
0.20574152,0.5259239928267262
0.42681435,0.6363643057100388
0.7132485,0.8119404952973834
0.25823656,0.5662910184321764
0.9758198,0.8582892932546264
1.0000001,0.6019451607702493
1.0000001,0.806076316152006
1.0000001,0.6874602139819085
0.05473907300000003,0.488850305049115
0.5229452,0.46352080994572475
0.58756137,0.7120923882218161
0.9538281,0.8401112853402148
0.5448778,0.5960312805864038
0.4306229,0.5657591883964819
0.26625305,0.6530211432474721
0.57255393,0.5519765612042573
0.99999994,0.7906136199670102
1.0,0.4789766111597921
0.39451754,0.7454374486413272
0.6981272,0.8002429021760843
0.26435477,0.7256789390849425
1.0,0.7964232427050978
0.615339,0.7721678691297211
0.9419868,0.6257773549502081
1.0000001,0.6547430546617511
0.51401395,0.6422401684728516
1.0000001,0.8564197156065212
0.80361044,0.6360486013361921
1.0,0.7746330895029042
0.84180254,0.7311783842470871
0.46628898,0.6886232335642798
0.12638784999999997,0.5208070121860918
0.95887834,0.7702241410255886
0.85274976,0.6728597674086532
1.0000001,0.7412015828584619
1.0,0.9100076461600218
0.33497456,0.7126425786420025
0.054573618000000046,0.7410118734027935
1.0,0.7300197159214927
1.0,0.7705779453762607
0.783267,0.647666249720999
1.0000001,0.5244865530434504
1.0000001,0.6997118031972399
0.14660980999999995,0.655603802930651
1.0000001,0.5819027845232018
0.22282796,0.6156834404952032
0.64962554,0.7005542430925933
1.0000001,0.7659404187028702
1.0,0.8078863847308624
0.56238717,0.7504428438844559
0.61272085,0.7360128705338926
0.6832387,0.7678511969321792
0.56571835,0.7727289027264377
0.8257419,0.8333416642425097
0.44661048,0.6937136889916715
0.08079435999999995,0.6638338422332067
0.9999999,0.7135125491748897
1.0000001,0.6711547587143926
0.24016324,0.5991010333549683
1.0,0.8244128972162714
0.55675155,0.8187198042838191
0.01888356499999999,0.5536057071654736
1.0000002,0.7797132806254946
0.626806,0.6941032825186663
0.44885847,0.7111301455509105
0.49688026,0.6443076035987154
0.06419293999999998,0.5507800482218118
0.30746587999999997,0.5431060067165479
0.99999994,0.7530564160836981
1.0,0.7060084353970316
0.6579827,0.6867088136563948
1.0000001,0.6423966473568594
0.047959804999999855,0.49624468490522006
0.45125017,0.6771533276432132
0.4111501,0.5436806805840817
0.42556694,0.6236249621778308
0.7327588,0.8508237954733464
0.7303804,0.6731346191863777
1.0000001,0.8014381477882476
0.06416489999999997,0.6220344682924956
1.0,0.8998678424252536
1.0000001,0.7039828186417008
1.0000001,0.8766402423205463
-0.043224998000000014,0.3179722430421995
1.0,0.687444770822326
0.04417300000000002,0.5672506783270375
1.0000002,0.7158660184109362
0.99999994,0.8762565250480452
0.71088874,0.68285599656978
0.534358,0.7523941843084448
0.18129063,0.7745015990089704
0.07195187999999997,0.4866498631991859
0.50024086,0.6746205791819981
1.0000001,0.6675086654355753
0.48674724,0.8608713028039905
0.5229332,0.5629525655293064
0.5317569,0.7320990462635303
1.0000001,0.7692271874336386
0.38615003,0.5449154745599573
1.0,0.7846578510386166
0.041909132000000016,0.38172556140680747
0.8201456,0.6748702571294477
1.0000001,0.7840891693261657
0.9999998,0.7455269065993244
0.2995661,0.4846550105349067
1.0000001,0.704564116861115
1.0000001,0.8234085391755567
1.0000001,0.6380076462389251
0.54557997,0.7297434923476667
1.0000001,0.818317935854019
0.12458095000000002,0.45345748081894827
0.94556755,0.605492307612762
1.0,0.8315546289142258
0.70501685,0.7641338659519794
0.56142294,0.7438961028012936
1.0000001,0.6769987864303822
0.9355979,0.9237385471398515
1.0,0.7670595602960679
0.6913185,0.6280635659074532
1.0000001,0.740440786194382
0.6545437,0.7498737173870815
0.7404513,0.6625684308126909
0.99999994,0.8961285153518855
1.0000001,0.7741180193360581
0.9843635,0.8240153580687399
0.6152809,0.6348385418042182
0.3430247,0.7210440464828208
0.08874174999999995,0.5190229695918447
0.28472948,0.6376764637608334
0.27938718000000007,0.7664820310935526
1.0000001,0.5487839512800416
1.0000001,0.8954505292746382
0.08939733999999999,0.5881756214257922
0.13113543000000005,0.6659893829201624
1.0000001,0.6327782438516742
0.30295052999999994,0.6304243700863504
0.06019053200000002,0.43083348185088927
1.0,0.7678008666362536
0.57985955,0.8796734658769153
1.0,0.8080302231758203
0.59948057,0.8928681788534677
0.19158794999999995,0.3544803673207638
0.3596708,0.6809678988119132
0.47859484,0.5153789860313223
0.6526618,0.6326617131607023
0.5465026,0.7549851077700843
1.0,0.907854488428102
1.0000001,0.8717937321416246
1.0000002,0.5462003183540788
0.99999994,0.8180800409546296
0.08798773000000004,0.6788716757115051
0.7513526,0.7718611536943699
0.50483316,0.6502408953824204
0.095251784,0.6426099265575881
0.7733119,0.7911386070145167
0.703433,0.8053462641291266
0.35077617,0.540032321985267
1.0000001,0.8671547269577542
1.0,0.9611053108449649
0.4737421,0.674380755111094
1.0,0.8090335081244368
0.99999994,0.5818030349217208
0.18907596000000004,0.5472734398368071
1.0000001,0.6659275678457405
1.0000001,0.7789526828734556
0.42046785,0.601379612025793
0.5547843,0.6725286163812694
1.0,0.720489669656374
0.875421,0.7680768941449804
0.08585207000000006,0.5653461033648207
0.51370966,0.5786142753494887
0.11554635000000002,0.6086911321302243
1.0000001,0.8307915585672392
1.0000001,0.8789606138662485
0.71237385,0.6733805359627496
1.0,0.7240681672695778
1.0000001,0.5064502799220161
1.0000001,0.7520269546651307
1.0,0.6778242844218638
0.66692924,0.7317975369395411
0.5555095,0.5059471128746273
0.46114358,0.646838423667595
0.8213397,0.8137857381031687
0.9331917,0.7830179303004784
1.0000001,0.7632239359876412
0.47355366,0.7356714785242282
0.6249216,0.6589679141787245
0.58241254,0.6101893436725471
1.0000002,0.7579791214995335
0.546818,0.6490039843114165
0.36650564999999996,0.6397849494803289
0.83229643,0.7973407438513438
0.7891157,0.6507045984409767
0.47894529,0.650814946748019
0.45662194,0.6832096004794392
0.037867813999999944,0.4641951496944289
1.0000001,0.8827899452907887
0.6963146,0.7748454945866242
0.9999998,0.8100328950386781
0.6046623,0.6579331805744542
0.79831976,0.8926049757304828
0.11582713,0.5696481103585797
1.0000001,0.7039738862772247
1.0,0.9153659837918159
0.9999999,0.8133152185579003
0.13937361999999998,0.588123487640087
0.09212620000000005,0.7205746919620092
0.15253428999999996,0.45193388248948907
1.0,0.8858285660375997
1.0,0.8998764085156831
0.39537117,0.6561192026244689
1.0,0.7266677345077661
0.87835705,0.8666894244268072
0.11663244000000006,0.633774919127281
0.15687450000000003,0.5283262215035268
1.0,0.7839975734289132
1.0,0.8048103333194981
0.57498443,0.4979970320380265
1.0000001,0.5105838647257714
-0.0007476089500000338,0.552135963523801
0.62953234,0.7778359519789116
1.0000002,0.7242298894068905
0.46528715,0.5728274047482368
0.30318245,0.43954371602346815
1.0000001,0.8200239246674874
0.096171,0.592498569274897
0.28598276,0.7167359680780371
1.0000002,0.8388871455902808
0.16398800000000002,0.508170862356786
1.0000001,0.7813739352383599
1.0000002,0.6042294531675144
0.50369954,0.7253481453912463
0.8075194,0.7952635026814907
1.0000001,0.6173364651618054
0.776559,0.8557377584337973
1.0000002,0.6137569692299967
0.58813834,0.6480801286098501
0.32720956,0.7462073798016547
0.9680817,0.6355747851210591
0.6582644,0.4520746505393615
1.0000001,0.892813446026212
0.8451321,0.7788369923949013
0.5738617,0.6173565838036331
0.69997984,0.8690212201742759
0.83229643,0.7972640959943404
1.0000001,0.7704624571827002
0.3913588,0.5125738190084763
0.9674627,0.8648499130629275
1.0,0.8629296208927308
0.6801089,0.6603505152619221
0.5632669,0.7728314018794061
0.9141312,0.8227848786865073
0.82431453,0.8138061615902342
0.46916269999999993,0.5917746717829155
1.0000001,0.944524390076059
0.54208887,0.7764158169317467
0.25052062,0.57476257829387
0.89361036,0.783956609108873
1.0000001,0.5945197948524122
1.0,0.7580643611773284
0.53883356,0.7452814132306017
0.51035064,0.6559641165156107
0.4749784,0.57660436259095
1.0,0.7913934354873751
0.82079905,0.8110520622713304
1.0000002,0.7523500435822152
0.9455725,0.8134825248547577
0.90778387,0.833147281142756
0.6427854,0.5216545516545701
0.05696090300000001,0.45438805868389215
1.0,0.750383838977023
1.0000002,0.5939768745103922
1.0000001,0.7251938789334541
0.42857566,0.45353848308410993
1.0000001,0.7429560510287909
0.92243713,0.7175382746207093
1.0,0.9201498710291629
0.039398692999999985,0.49791096872756074
1.0,0.6485559006485873
0.307609,0.5031021913629613
1.0000001,0.8205988861036677
1.0,0.8099315057590177
0.84834385,0.4959180117095825
1.0,0.8856204795205739
0.4362461,0.8598345775555158
0.9504345,0.8069219517714639
1.0000001,0.6180236997715205
0.92217946,0.7228587337668435
1.0000002,0.6731693838902368
0.99999994,0.5280721316042917
1.0,0.8420816389476854
0.42713112,0.7661114793105492
0.03198994700000002,0.5711019168346041
0.2719506,0.5645008506367893
1.0,0.7722752209898829
0.74448496,0.7951209496103828
1.0000001,0.7130663629288908
1.0000001,0.777832215948531
0.06388359499999996,0.5244994249693502
1.0,0.8488605608340865
1.0,0.781801442957144
0.677034,0.8021815531070312
1.0000001,0.8289338569349364
0.661263,0.6433204944523268
0.397702,0.7655826221598089
1.0000001,0.725925186394885
0.63249624,0.6024734909380999
0.6757064,0.7485998073349918
1.0000001,0.8167531057854329
1.0000001,0.8357593189762274
1.0,0.8165523982581668
0.35123526999999993,0.5885532546734176
1.0,0.8357967741276217
0.34964588,0.5720275691177389
1.0000001,0.8508214523204559
1.0000001,0.6054918564941225
1.0,0.7929868618925789
0.88801116,0.631956483131578
0.9999999,0.874497380049485
0.13836466000000003,0.6641031816636414
1.0000001,0.7630579062237342
1.0000001,0.8051705361869815
0.9999999,0.8350472000844543
0.9717372,0.6886867120879515
0.49266338,0.8886824827712785
0.21077004,0.3693531674071618
0.40321368,0.6212535306975222
1.0000001,0.7680495817837061
0.568499,0.5794090675101634
1.0000001,0.7493400958618626
0.21511227000000005,0.4700448085574215
0.4101978,0.43596791030057486
1.0000002,0.7440605917875756
0.19085171999999995,0.5237168042440454
0.11597925399999998,0.5141232282369579
0.5003195,0.43382069257418504
1.0000001,0.5519937467367
1.0000001,0.8550133840844811
0.3837279,0.5812372296759443
0.14088,0.7030462233804798
0.56265056,0.7933012944538855
1.0000001,0.7497981765058992
0.018837988000000028,0.4633012632776149
0.9743388,0.5410168506700989
0.99999994,0.825146402104865
0.3402466,0.6081553791701253
0.5362205,0.560826266312673
0.12905595000000003,0.5726151559882072
0.02005284500000004,0.6237614556432318
1.0000001,0.874339648914768
0.6373973,0.8438704764217235
1.0000001,0.7781390628487094
0.41698304,0.6056293523585898
0.07400286999999994,0.46870440798565227
0.30718874999999995,0.5040340836772366
0.09138215999999999,0.5526631391206933
0.058989610000000026,0.4752902126001014
0.7669373,0.628591818341723
1.0000001,0.7257108067166698
1.0000001,0.7164796004082208
0.15737562000000005,0.5681771031352991
0.97335356,0.5870138548168864
0.2241804,0.43029657848444725
1.0,0.7410232714713638
1.0000001,0.5755691205521742
0.47372004,0.7936369708458142
0.4110018,0.5402944866383551
1.0000002,0.8030629561054794
1.0,0.8063549678763686
0.90177155,0.643347804032147
0.58310044,0.6374142342408182
0.4419603,0.7889583750496291
0.29387823,0.5536231939214684
0.63155115,0.6939177558501638
0.698169,0.7891385974033857
1.0000001,0.5002836573112805
1.0000001,0.5785029965446375
0.09790226999999996,0.7232352399304068
1.0000001,0.7832233933410935
0.81070894,0.698861797957697
1.0000001,0.784252425804777
1.0,0.7290795659929563
0.31729072,0.6695069316359272
1.0000001,0.8044576957386537
0.5165184,0.6377409121487092
0.69546926,0.6083084215462146
0.36826193,0.5893429673967336
0.017487392000000157,0.5702895273146938
1.0000001,0.9104370207670658
0.5849079,0.6615159333702664
0.12220998000000005,0.5380426827667472
0.44227225,0.5537103150844364
0.10018064000000004,0.5195048515493493
-0.0059877886000000435,0.3732523403475902
0.03230535999999984,0.4445653776770343
0.7261351,0.6014040580218954
1.0000001,0.883246662804233
0.77881825,0.740099676400696
0.04043569400000002,0.4652866325530093
0.56647986,0.4921883959479847
0.15847632,0.622175413902296
0.35554343,0.7685786699318626
1.0000001,0.7178265596556317
1.0,0.8293536550852161
1.0000002,0.5278498633847961
0.51017904,0.8303267155770785
1.0000001,0.8394595399191476
0.6923489,0.6974841184752552
1.0000001,0.7563175746926827
0.6856408,0.617935563840859
0.0027024596999999373,0.5339665500989825
0.69733053,0.6618162364648
1.0000002,0.6227054519440618
0.8044324,0.8129619997907563
0.96740323,0.6368614241080668
0.9370269,0.6976587774526866
1.0,0.37449464605032606
0.467273,0.8009185520330389
0.6712149,0.4632070926655144
0.6845529,0.6724848192756089
0.98797196,0.6490343735000053
0.61947346,0.6274301787635093
0.64216965,0.7171665838153483
0.99999994,0.8187985745072168
1.0000001,0.8589257820152414
0.35382968,0.576103294057838
0.39315268,0.698004947955267
0.2404175,0.5258727284193756
0.047973663000000055,0.5266929909625633
0.56411356,0.5707924638839799
1.0000001,0.7516271515920261
1.0000001,0.726882290678167
0.69311357,0.5067726554893672
1.0000001,0.8683126167321369
0.99999994,0.7734225299141738
0.40460584,0.41484425496103705
0.98290217,0.5642841927233054
0.15798752000000005,0.4348997621830512
1.0000001,0.7518266653424823
0.40405267,0.7333609926942082
1.0,0.6126528852899824
1.0000001,0.80699623025402
0.286889,0.6668280536044588
0.5201835,0.7937013713518121
1.0000002,0.5464042062142074
0.43575975,0.5972023677612996
0.53956103,0.7759527900535005
0.32736677,0.6859247576766454
1.0000001,0.8286766241985298
0.99999994,0.8901928889709976
1.0000001,0.7921948989217309
0.44786465,0.6119762415710451
0.48568088,0.7248289656069286
0.013775273999999893,0.591494404703891
0.08432313999999996,0.7149817710449786
0.032130957000000016,0.6413660059022082
1.0000001,0.8807874876871902
0.47465953,0.7681880260706927
0.6758164,0.602737067313056
0.048352316000000006,0.5814683142931771
1.0,0.8905434568283797
1.0000001,0.478636102574716
0.05619395500000002,0.5699974586678953
0.315992,0.594632519163085
0.27301684,0.44314223824555776
0.07345431999999996,0.42192734412015315
0.72751606,0.7478749662188443
1.0,0.7520365814111001
0.7027942,0.7774687390803687
0.04862224999999998,0.3781968030879844
0.9999999,0.8429604730302623
0.49881506,0.8776195471605133
1.0000001,0.7689890751904233
0.2348462,0.47023406275584856
1.0000001,0.8788944060533734
1.0,0.8512885280524014
0.52976704,0.6366909610221294
0.30367392,0.40549202353760416
0.4680951,0.7940655377800147
0.7340973,0.5753170450370668
0.807762,0.8221753007975932
0.5895324,0.7033184360967681
0.601655,0.8569483593795671
1.0000001,0.8800421493631805
1.0000001,0.893989493396821
0.53455126,0.5995452913339022
1.0000001,0.8202621646264178
0.6035171,0.7016302121256484
1.0,0.5677484271968142
0.5008038,0.7544773541160072
0.49125028,0.6597980202647736
0.72336686,0.5631992591421912
1.0,0.6648842572139264
0.52240807,0.7610425806830193
1.0000001,0.7637709602913835
0.30847440000000004,0.5835393634306317
1.0000002,0.7981361650646588
0.9500108,0.8460132634218387
0.5963707,0.7285178256168525
0.8161227,0.4963472156459451
0.41110298,0.6828974872188163
0.8422947,0.5689004738430524
0.9999999,0.6624865321114973
1.0,0.7215050965733006
0.52779967,0.5625726839111166
0.40019906,0.7052379767825634
1.0,0.8300799750126167
0.99999994,0.8064309746818548
0.48774326,0.6195969940963129
1.0000001,0.7156131515349475
0.79940623,0.713669704223996
0.12076880000000001,0.49560941374709105
0.69417536,0.7214429389452816
0.36233234,0.49533260753238373
0.99999994,0.6385297043967758
1.0,0.7842851677799699
1.0000001,0.7663336247347022
0.39544645,0.597335033856668
0.83585626,0.5429332227933277
0.6277763,0.6384085922146235
0.50112754,0.6927760794933732
0.83306676,0.6380393773205485
0.35291517,0.6104540832373542
0.44971815,0.7572939977943662
1.0,0.6912851059683982
0.48400822,0.7917643529063219
0.13926110000000003,0.47522202346093123
0.7378582,0.8019630430305111
0.9442166,0.769633984621462
0.56668556,0.7258818021508228
0.7834055,0.6905148971990426
0.9584317,0.8056495987426896
0.05421896999999998,0.33494382642533377
0.02661693799999998,0.3989764844742901
1.0,0.8838180013994685
0.62206566,0.6704698898936432
0.47951272,0.6305612816218119
1.0,0.6875665423576901
0.7133538,0.7412499028342482
0.5741506,0.6793873095684706
0.42952183,0.7320829329203096
1.0,0.7890688423979643
0.6464939,0.5373895430427058
0.77703756,0.5767384957199468
0.65512854,0.7124216791668849
0.99999994,0.814484091792602
0.2432184,0.35440573969195355
0.5037597,0.7519867209273862
0.5575732,0.6614919900073848
0.01721569199999995,0.3513393719929984
0.67296374,0.7156271230398497
0.31444204,0.6010762008207402
0.20198181000000004,0.464980465425918
0.8242431,0.9482815827683267
0.5834227,0.6681178907415289
1.0000001,0.8532757035173386
0.99999994,0.8608245402379409
1.0,0.7534624214193077
0.26937598,0.6503634635818808
0.49553055,0.47695387803075007
0.9999999,0.8468913544697715
0.47434962,0.6094090368834006
0.7978258,0.8846920033459639
0.82245636,0.6367495560925496
1.0000001,0.6075600311998868
0.96474296,0.7459722977082398
0.6984173,0.39083954860516207
1.0,0.9204127048471905
1.0,0.9014137291883098
0.060531106,0.5086112461736505
0.811607,0.7625060228512047
0.4442369,0.5584714325296007
0.43634897,0.660149817728608
0.9282948,0.8252994832938926
1.0000001,0.6647125539962544
0.7558085,0.48188639711972153
1.0,0.8518355452173902
0.5968186,0.6697144149802993
0.45504642,0.45047932427369497
1.0000001,0.8480106509437842
0.85168046,0.6501978748347778
0.88994145,0.8116774456117833
0.07455175000000003,0.425762889375456
1.0000001,0.7293485113126406
0.6229088,0.6423299202319166
1.0000001,0.8670554980237665
0.54358864,0.5535170052187318
0.6327756,0.6828514685046494
0.08733547499999994,0.6085785006606709
0.44794315,0.756374797794357
1.0000001,0.8765765006410431
0.72802615,0.6337497185835107
0.6046984,0.5547395168441182
0.9178267,0.8771627116367906
0.59395254,0.6234285454722001
0.002684892999999966,0.6199876319653771
0.5484173,0.8768304089428587
0.97024417,0.8373273523599769
0.2502516,0.735223344150439
1.0,0.8194198537218053
1.0,0.9213387661917102
1.0000002,0.8546539472564014
1.0000001,0.5756438004536234
0.47738895,0.8204565366810681
1.0,0.7967776142392305
1.0000002,0.7281425077272291
-0.00013339519999999716,0.48441983107420933
0.08300242999999996,0.5475573414422781
1.0000001,0.7990764390653811
0.81172764,0.7807204463147487
0.7442732,0.5883226071795448
1.0,0.960071153931871
1.0,0.653475910482959
1.0,0.7752847538043346
1.0000001,0.9053826105505739
1.0000001,0.9556622537332815
0.3462762200000001,0.5843840284052902
0.5912205,0.7124760093671152
0.11840488000000005,0.7181828876823797
1.0,0.7514033653363544
0.2339317800000001,0.524738598737654
0.04478854700000001,0.5422091371558281
0.04136934000000003,0.5764593515640895
0.6801089,0.6735908108034209
0.96938246,0.8435955124957425
1.0000001,0.8369471772659146
0.7025817,0.6242486093474768
1.0000002,0.7899071924073702
0.50703377,0.6772859077997646
1.0,0.9036479919203909
